Senttype	Hypo	Majus	Left	Right	Mod	ModBin	Isolated	Target
VL	0	1	Colon	Word	Und	1	0	Weil
VL	0	1	End	Word	Und	1	0	Weil
VL	0	1	End	Word	Und	1	0	Weil
VL	0	0	End	Word	Und	1	1	Weil
VL	0	1	End	Word	Vielleicht	1	1	Weil
VL	0	1	End	Word	Vielleicht	1	1	Weil
VL	0	0	End	Word	Vorallem	1	0	Weil
VL	0	0	Hyphen	Word	Eben	1	2	Weil
VL	0	0	Hyphen	Word	Gerade	1	2	Weil
VL	0	0	Hyphen	Word	Und	1	2	Weil
VL	0	0	Parc	Word	Und	1	2	Weil
VL	0	1	Paro	Word	Und	1	0	Weil
VL	0	0	Quot	Word	Nur	1	2	Weil
VL	0	0	Three	Word	Besonders	1	2	Weil
VL	0	0	Three	Word	Gerade	1	2	Weil
VL	0	0	Three	Word	Nur	1	2	Weil
VL	0	1	Three	Word	Und	1	2	Weil
VL	0	1	Three	Word	Und	1	2	Weil
VL	0	0	Three	Word	Vielleicht	1	2	Weil
VL	0	0	Word	Word	Bloss	1	2	Weil
VL	0	0	Word	Word	Eben	1	2	Weil
VL	0	0	Word	Word	Einfach	1	2	Weil
VL	0	0	Word	Word	Gerade	1	2	Weil
VL	0	0	Word	Word	Gerade	1	2	Weil
VL	0	0	Word	Word	Nicht	1	2	Weil
VL	0	0	Word	Word	Nicht	1	2	Weil
VL	0	0	Word	Word	Nicht	1	2	Weil
VL	0	0	Word	Word	Nicht	1	2	Weil
VL	0	0	Word	Word	Nicht	1	2	Weil
VL	0	0	Word	Word	Nicht	1	2	Weil
VL	0	0	Word	Word	Nur	1	2	Weil
VL	0	0	Word	Word	Nur	1	2	Weil
VL	0	1	Word	Word	Nur	1	0	Weil
VL	0	0	Word	Word	Nur	1	2	Weil
VL	0	0	Word	Word	Nur	1	2	Weil
VL	0	0	Word	Word	Nur	1	2	Weil
VL	0	0	Word	Word	Nur	1	2	Weil
VL	0	0	Word	Word	Nur	1	2	Weil
VL	0	0	Word	Word	Nur	1	2	Weil
VL	0	0	Word	Word	Nur	1	2	Weil
VL	0	0	Word	Word	Sondern	1	2	Weil
VL	0	0	Word	Word	Sondern	1	2	Weil
VL	0	0	Word	Word	Sondern	1	2	Weil
VL	0	1	Word	Word	Und	1	0	Weil
VL	0	0	Word	Word	Und	1	2	Weil
VL	0	0	Word	Word	Und	1	2	Weil
VL	0	0	Word	Word	Und	1	2	Weil
VL	0	0	Word	Word	Und	1	2	Weil
VL	0	0	Word	Word	Und	1	2	Weil
VL	0	0	Word	Word	Und	1	2	Weil
VL	0	0	Word	Word	Und	1	2	Weil
VL	0	0	Word	Word	Und	1	2	Weil
VL	0	0	Word	Word	Und	1	2	Weil
VL	0	0	Word	Word	Vielleicht	1	2	Weil
VL	0	0	Word	Word	Vorallem	1	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	1	End	Word	Einfach	1	1	Weil
VL	0	0	Word	Word	Auch	1	2	Weil
VL	0	0	Three	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	1	End	Word	0	0	1	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Comma	Word	Einfach	1	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Comma	Word	Eben	1	2	Weil
VL	0	0	End	Word	Eben	1	1	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	1	Emo	Word	0	0	0	Weil
VL	0	1	End	Word	0	0	1	Weil
VL	0	0	Hyphen	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Comma	Word	Vorallem	1	2	Weil
VL	0	1	End	Word	Nicht	1	1	Weil
VL	0	1	End	Word	Nur	1	0	Weil
VL	0	0	Word	Word	Nicht	1	2	Weil
VL	0	0	Word	Word	Nur	1	2	Weil
VL	0	0	Word	Word	Nur	1	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Three	Word	Aber	1	2	Weil
VL	0	1	End	Word	0	0	1	Weil
VL	0	1	End	Word	0	0	1	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	End	Word	0	0	1	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	End	Word	0	0	1	Weil
VL	0	0	Hyphen	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Comma	Word	Eben	1	2	Weil
VL	0	1	End	Word	Nur	1	0	Weil
VL	0	1	Word	Word	Vielleicht	1	0	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Paro	Word	0	0	2	Weil
VL	0	0	Three	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	1	Colon	Word	0	0	1	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Word	Word	Nur	1	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	1	End	Word	0	0	1	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Hyphen	Word	0	0	2	Weil
VL	0	1	End	Word	Nur	1	0	Weil
VL	0	0	Word	Word	Nur	1	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	1	Emo	Word	0	0	1	Weil
VL	0	0	End	Word	0	0	1	Weil
VL	0	0	Paro	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	End	Word	Und	1	0	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	Und	1	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Word	Word	Einfach	1	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Comma	Word	Nur	1	2	Weil
VL	0	0	Comma	Word	Nur	1	2	Weil
VL	0	1	End	Word	Nur	1	0	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	Nur	1	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	1	Word	Word	0	0	0	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Comma	Word	Nur	1	2	Weil
VL	0	1	End	Word	Und	1	0	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	1	End	Word	Nur	1	1	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	Vorallem	1	2	Weil
VL	0	0	Word	Word	Sondern	1	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Three	Word	Auch	1	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Word	Word	Nur	1	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	1	End	Word	0	0	1	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Emo	Word	0	0	1	Weil
VL	0	1	End	Word	0	0	1	Weil
VL	0	1	End	Word	0	0	1	Weil
VL	0	1	End	Word	0	0	1	Weil
VL	0	1	End	Word	0	0	1	Weil
VL	0	1	End	Word	0	0	1	Weil
VL	0	1	End	Word	0	0	1	Weil
VL	0	0	End	Word	0	0	1	Weil
VL	0	1	End	Word	0	0	1	Weil
VL	0	1	End	Word	0	0	1	Weil
V2	0	0	End	Word	0	0	2	Weil
V2	0	1	End	Word	0	0	2	Weil
VL	0	0	End	Word	0	0	1	Weil
VL	0	0	Hyphen	Word	0	0	2	Weil
VL	0	0	Parc	Word	0	0	2	Weil
VL	0	0	Paro	Word	0	0	2	Weil
VL	0	0	Paro	Word	0	0	2	Weil
VL	0	0	Paro	Word	0	0	2	Weil
VL	0	0	Quot	Word	0	0	2	Weil
VL	0	0	Three	Word	0	0	2	Weil
VL	0	0	Three	Word	0	0	2	Weil
Discard	0	0	Three	Word	0	0	2	Weil
Discard	0	0	Three	Word	0	0	2	Weil
VL	0	1	Three	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Comma	Word	Aber	1	2	Weil
VL	0	0	Comma	Word	Bloss	1	2	Weil
VL	0	0	Comma	Word	Gerade	1	2	Weil
VL	0	0	Comma	Word	Gerade	1	2	Weil
VL	0	0	Comma	Word	Nur	1	2	Weil
VL	0	0	Comma	Word	Nur	1	2	Weil
VL	0	0	Comma	Word	Nur	1	2	Weil
VL	0	0	Comma	Word	Nur	1	2	Weil
VL	0	0	Comma	Word	Nur	1	2	Weil
VL	0	0	Comma	Word	Nur	1	2	Weil
VL	0	0	Comma	Word	Sondern	1	2	Weil
VL	0	0	Comma	Word	Vorallem	1	2	Weil
VL	0	0	Comma	Word	Vorallem	1	2	Weil
VL	0	1	End	Word	Eben	1	0	Weil
VL	0	1	End	Word	Eben	1	1	Weil
VL	0	1	End	Word	Eben	1	1	Weil
VL	0	1	End	Word	Einfach	1	1	Weil
VL	0	1	End	Word	Gerade	1	0	Weil
VL	0	0	End	Word	Nicht	1	1	Weil
VL	0	1	End	Word	Nur	1	0	Weil
VL	0	0	End	Word	Schon	1	1	Weil
VL	0	1	End	Word	Und	1	0	Weil
VL	0	0	End	Word	Und	1	1	Weil
VL	0	1	End	Word	Vielleicht	1	1	Weil
VL	0	1	Parc	Word	Nur	1	0	Weil
VL	0	1	Emo	Word	Vielleicht	1	1	Weil
VL	0	0	Word	Word	Aber	1	2	Weil
VL	0	0	Word	Word	Besonders	1	2	Weil
VL	0	0	Word	Word	Nicht	1	2	Weil
VL	0	0	Word	Word	Nicht	1	2	Weil
VL	0	0	Word	Word	Nur	1	2	Weil
VL	0	0	Word	Word	Nur	1	2	Weil
VL	0	0	Word	Word	Nur	1	2	Weil
VL	0	0	Word	Word	Nur	1	2	Weil
VL	0	0	Word	Word	Nur	1	2	Weil
VL	0	0	Word	Word	Sondern	1	2	Weil
VL	0	0	Word	Word	Sondern	1	2	Weil
VL	0	0	Word	Word	Und	1	2	Weil
VL	0	0	Word	Word	Und	1	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Three	Word	0	0	2	Weil
VL	0	0	Three	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	1	Colon	Word	0	0	1	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	1	End	Word	Nur	1	0	Weil
VL	0	0	End	Word	Nur	1	0	Weil
VL	0	0	End	Word	Nur	1	0	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Three	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	0	Word	Word	0	0	2	Weil
VL	0	1	End	Word	Nur	1	0	Weil
VL	0	0	Word	Word	Nur	1	2	Weil
VL	0	0	Word	Word	Und	1	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
VL	0	0	Comma	Word	0	0	2	Weil
